filename,echo_filepath,farnerd_filepath,mix_filepath,nearend_filepath,target_filepath,split
f02353,/media/m1998cc/n/pythonProject/deepvqe/data/f02353_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02353_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02353_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02353_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02353_target.wav,test
f04320,/media/m1998cc/n/pythonProject/deepvqe/data/f04320_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04320_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04320_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04320_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04320_target.wav,test
f03591,/media/m1998cc/n/pythonProject/deepvqe/data/f03591_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03591_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03591_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03591_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03591_target.wav,test
f04474,/media/m1998cc/n/pythonProject/deepvqe/data/f04474_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04474_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04474_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04474_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04474_target.wav,test
f08606,/media/m1998cc/n/pythonProject/deepvqe/data/f08606_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08606_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08606_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08606_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08606_target.wav,test
f08414,/media/m1998cc/n/pythonProject/deepvqe/data/f08414_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08414_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08414_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08414_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08414_target.wav,test
f04844,/media/m1998cc/n/pythonProject/deepvqe/data/f04844_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04844_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04844_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04844_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04844_target.wav,test
f08859,/media/m1998cc/n/pythonProject/deepvqe/data/f08859_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08859_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08859_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08859_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08859_target.wav,test
f04363,/media/m1998cc/n/pythonProject/deepvqe/data/f04363_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04363_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04363_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04363_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04363_target.wav,test
f01084,/media/m1998cc/n/pythonProject/deepvqe/data/f01084_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01084_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01084_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01084_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01084_target.wav,test
f03943,/media/m1998cc/n/pythonProject/deepvqe/data/f03943_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03943_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03943_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03943_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03943_target.wav,test
f07705,/media/m1998cc/n/pythonProject/deepvqe/data/f07705_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07705_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07705_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07705_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07705_target.wav,test
f04147,/media/m1998cc/n/pythonProject/deepvqe/data/f04147_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04147_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04147_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04147_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04147_target.wav,test
f08423,/media/m1998cc/n/pythonProject/deepvqe/data/f08423_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08423_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08423_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08423_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08423_target.wav,test
f05283,/media/m1998cc/n/pythonProject/deepvqe/data/f05283_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05283_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05283_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05283_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05283_target.wav,test
f08198,/media/m1998cc/n/pythonProject/deepvqe/data/f08198_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08198_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08198_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08198_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08198_target.wav,test
f00266,/media/m1998cc/n/pythonProject/deepvqe/data/f00266_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00266_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00266_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00266_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00266_target.wav,test
f01838,/media/m1998cc/n/pythonProject/deepvqe/data/f01838_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01838_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01838_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01838_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01838_target.wav,test
f01187,/media/m1998cc/n/pythonProject/deepvqe/data/f01187_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01187_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01187_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01187_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01187_target.wav,test
f05059,/media/m1998cc/n/pythonProject/deepvqe/data/f05059_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05059_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05059_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05059_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05059_target.wav,test
f07355,/media/m1998cc/n/pythonProject/deepvqe/data/f07355_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07355_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07355_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07355_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07355_target.wav,test
f06469,/media/m1998cc/n/pythonProject/deepvqe/data/f06469_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06469_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06469_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06469_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06469_target.wav,test
f04383,/media/m1998cc/n/pythonProject/deepvqe/data/f04383_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04383_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04383_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04383_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04383_target.wav,test
f09499,/media/m1998cc/n/pythonProject/deepvqe/data/f09499_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09499_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09499_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09499_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09499_target.wav,test
f05149,/media/m1998cc/n/pythonProject/deepvqe/data/f05149_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05149_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05149_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05149_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05149_target.wav,test
f04205,/media/m1998cc/n/pythonProject/deepvqe/data/f04205_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04205_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04205_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04205_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04205_target.wav,test
f04735,/media/m1998cc/n/pythonProject/deepvqe/data/f04735_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04735_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04735_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04735_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04735_target.wav,test
f03059,/media/m1998cc/n/pythonProject/deepvqe/data/f03059_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03059_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03059_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03059_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03059_target.wav,test
f09757,/media/m1998cc/n/pythonProject/deepvqe/data/f09757_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09757_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09757_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09757_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09757_target.wav,test
f02029,/media/m1998cc/n/pythonProject/deepvqe/data/f02029_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02029_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02029_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02029_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02029_target.wav,test
f06579,/media/m1998cc/n/pythonProject/deepvqe/data/f06579_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06579_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06579_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06579_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06579_target.wav,test
f01047,/media/m1998cc/n/pythonProject/deepvqe/data/f01047_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01047_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01047_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01047_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01047_target.wav,test
f09632,/media/m1998cc/n/pythonProject/deepvqe/data/f09632_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09632_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09632_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09632_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09632_target.wav,test
f08276,/media/m1998cc/n/pythonProject/deepvqe/data/f08276_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08276_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08276_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08276_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08276_target.wav,test
f08440,/media/m1998cc/n/pythonProject/deepvqe/data/f08440_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08440_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08440_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08440_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08440_target.wav,test
f06333,/media/m1998cc/n/pythonProject/deepvqe/data/f06333_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06333_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06333_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06333_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06333_target.wav,test
f03124,/media/m1998cc/n/pythonProject/deepvqe/data/f03124_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03124_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03124_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03124_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03124_target.wav,test
f02063,/media/m1998cc/n/pythonProject/deepvqe/data/f02063_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02063_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02063_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02063_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02063_target.wav,test
f03581,/media/m1998cc/n/pythonProject/deepvqe/data/f03581_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03581_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03581_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03581_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03581_target.wav,test
f00839,/media/m1998cc/n/pythonProject/deepvqe/data/f00839_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00839_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00839_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00839_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00839_target.wav,test
f07898,/media/m1998cc/n/pythonProject/deepvqe/data/f07898_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07898_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07898_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07898_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07898_target.wav,test
f07600,/media/m1998cc/n/pythonProject/deepvqe/data/f07600_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07600_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07600_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07600_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07600_target.wav,test
f09137,/media/m1998cc/n/pythonProject/deepvqe/data/f09137_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09137_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09137_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09137_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09137_target.wav,test
f04940,/media/m1998cc/n/pythonProject/deepvqe/data/f04940_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04940_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04940_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04940_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04940_target.wav,test
f02792,/media/m1998cc/n/pythonProject/deepvqe/data/f02792_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02792_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02792_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02792_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02792_target.wav,test
f02035,/media/m1998cc/n/pythonProject/deepvqe/data/f02035_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02035_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02035_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02035_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02035_target.wav,test
f07501,/media/m1998cc/n/pythonProject/deepvqe/data/f07501_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07501_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07501_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07501_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07501_target.wav,test
f09112,/media/m1998cc/n/pythonProject/deepvqe/data/f09112_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09112_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09112_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09112_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09112_target.wav,test
f08030,/media/m1998cc/n/pythonProject/deepvqe/data/f08030_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08030_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08030_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08030_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08030_target.wav,test
f00768,/media/m1998cc/n/pythonProject/deepvqe/data/f00768_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00768_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00768_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00768_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00768_target.wav,test
f09222,/media/m1998cc/n/pythonProject/deepvqe/data/f09222_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09222_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09222_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09222_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09222_target.wav,test
f04816,/media/m1998cc/n/pythonProject/deepvqe/data/f04816_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04816_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04816_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04816_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04816_target.wav,test
f02199,/media/m1998cc/n/pythonProject/deepvqe/data/f02199_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02199_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02199_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02199_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02199_target.wav,test
f05173,/media/m1998cc/n/pythonProject/deepvqe/data/f05173_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05173_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05173_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05173_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05173_target.wav,test
f09783,/media/m1998cc/n/pythonProject/deepvqe/data/f09783_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09783_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09783_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09783_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f09783_target.wav,test
f00445,/media/m1998cc/n/pythonProject/deepvqe/data/f00445_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00445_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00445_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00445_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f00445_target.wav,test
f01505,/media/m1998cc/n/pythonProject/deepvqe/data/f01505_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01505_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01505_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01505_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01505_target.wav,test
f04772,/media/m1998cc/n/pythonProject/deepvqe/data/f04772_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04772_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04772_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04772_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04772_target.wav,test
f08936,/media/m1998cc/n/pythonProject/deepvqe/data/f08936_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08936_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08936_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08936_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08936_target.wav,test
f01843,/media/m1998cc/n/pythonProject/deepvqe/data/f01843_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01843_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01843_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01843_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01843_target.wav,test
f07378,/media/m1998cc/n/pythonProject/deepvqe/data/f07378_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07378_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07378_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07378_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07378_target.wav,test
f08565,/media/m1998cc/n/pythonProject/deepvqe/data/f08565_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08565_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08565_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08565_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f08565_target.wav,test
f04145,/media/m1998cc/n/pythonProject/deepvqe/data/f04145_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04145_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04145_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04145_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04145_target.wav,test
f06029,/media/m1998cc/n/pythonProject/deepvqe/data/f06029_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06029_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06029_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06029_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06029_target.wav,test
f06875,/media/m1998cc/n/pythonProject/deepvqe/data/f06875_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06875_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06875_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06875_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06875_target.wav,test
f04149,/media/m1998cc/n/pythonProject/deepvqe/data/f04149_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04149_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04149_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04149_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04149_target.wav,test
f07497,/media/m1998cc/n/pythonProject/deepvqe/data/f07497_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07497_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07497_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07497_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07497_target.wav,test
f05519,/media/m1998cc/n/pythonProject/deepvqe/data/f05519_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05519_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05519_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05519_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05519_target.wav,test
f06815,/media/m1998cc/n/pythonProject/deepvqe/data/f06815_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06815_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06815_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06815_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06815_target.wav,test
f05449,/media/m1998cc/n/pythonProject/deepvqe/data/f05449_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05449_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05449_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05449_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05449_target.wav,test
f01687,/media/m1998cc/n/pythonProject/deepvqe/data/f01687_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01687_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01687_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01687_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f01687_target.wav,test
f02887,/media/m1998cc/n/pythonProject/deepvqe/data/f02887_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02887_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02887_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02887_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f02887_target.wav,test
f05282,/media/m1998cc/n/pythonProject/deepvqe/data/f05282_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05282_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05282_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05282_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f05282_target.wav,test
f03457,/media/m1998cc/n/pythonProject/deepvqe/data/f03457_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03457_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03457_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03457_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f03457_target.wav,test
f06215,/media/m1998cc/n/pythonProject/deepvqe/data/f06215_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06215_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06215_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06215_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f06215_target.wav,test
f04187,/media/m1998cc/n/pythonProject/deepvqe/data/f04187_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04187_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04187_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04187_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f04187_target.wav,test
f07333,/media/m1998cc/n/pythonProject/deepvqe/data/f07333_echo.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07333_farend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07333_mic.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07333_nearend.wav,/media/m1998cc/n/pythonProject/deepvqe/data/f07333_target.wav,test
